source_path,absolute_path,sha256,format,role,words_approx,leading_topics,claim_labels,planned_volume,planned_section,coverage_status,citation_status,technical_review_status,notes
MONOGRAPH/04 REPRODUCIBILITY/scripts/design_strength.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\design_strength.py,a85a8914b253aa70dc24b30878e4b9c3a7161d1f5421d04d582be9f4a648996f,.py,implementation,530,least_action_field; reproducibility,DERIVED:1; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/dev_neurogenesis_test.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\dev_neurogenesis_test.py,c2d04cd7b8e2115f9ef5cdd3bcb505905c26be1bd35ac95466e77a7fe82dd549,.py,implementation,471,cosmology; least_action_field,RESULT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/distance_from_the_line.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\distance_from_the_line.py,d2a4fd17d5b503af85a0af98b4d3220691681038912b3c66fbf010e1a484ac60,.py,implementation,427,cosmology; personal_relativity; reproducibility,RESULT:4; OPEN:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/e8_golden_tests.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\e8_golden_tests.py,b58b8502ccc29e4be2d45f725a5085ba8ff65d8440f41de3f36dd8b9b94da42c,.py,implementation,754,least_action_field; reproducibility,RESULT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/families.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\families.py,01810f9be0ee873c78ca540ce2122bcb29fbf1f10dbd62eec47e5a902783f5bd,.py,implementation,800,reproducibility,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/forcing_the_rest.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\forcing_the_rest.py,82ca09666f8c6f67d72a11ea461f34acb961cc6fe67eab3ed1cf8b362ce69fd6,.py,implementation,1210,cosmology; reproducibility; foundational_partition; geometry_gravity; matter_atomic,DERIVED:2; CONDITIONAL:1; PREDICTION:1; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/hydrogen_closure.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\hydrogen_closure.py,eb8f51916d9908066032107e62bfa59ea1b0351dd9918c13f72d5c33d9218187,.py,implementation,663,cosmology; reproducibility; logical_action; traversal_history,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/interface_integral_test.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\interface_integral_test.py,256cf4457e26182af1025a8511bfa7f27c6be5fe7ba5c545d902672ee0d875a0,.py,implementation,597,reproducibility; cosmology,OPEN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/lagrangian.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\lagrangian.py,2e6267fce3fdba686912839d89cb5c3a00889328ebe1fca5a4f769aa46c7889d,.py,implementation,692,cosmology; geometry_gravity; reproducibility; foundational_partition,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/matter_action.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\matter_action.py,1e0cc1d54c574b31d5b5f0183804cbd90eac9fe94f7295f940599ffd239cba3c,.py,implementation,1558,cosmology; geometry_gravity; reproducibility; foundational_partition,DERIVED:2; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/neuro_avalanche_test.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\neuro_avalanche_test.py,152be0f6bc91af9afcf3db4ed419aaf3e24910e5307495591c1a0fc95e3602bf,.py,implementation,438,,RESULT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o1_closure.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o1_closure.py,72d43905e3d0739937a73e27c61070129281390b37ae0e9c98fe5e577919ebab,.py,implementation,1118,reproducibility; personal_relativity,CONDITIONAL:8; OPEN:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o1_o3_representation.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o1_o3_representation.py,79df9eea7ca4dc8ca9b2199049afe85f72e2a931267e8eaf76f04fea4305b936,.py,implementation,884,geometry_gravity; reproducibility; matter_atomic,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o2_elimination.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o2_elimination.py,8c9ca1537f3c0fa6c8879b52f6566f33dda38d6848459f370793696337a99e6b,.py,implementation,799,reproducibility,PROVED:2; RESULT:1; OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o2_surviving_block.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o2_surviving_block.py,f3eee84bcf146564d3cb32732c6c4e77415f3cbddf376850781d0cb8d38af9ff,.py,implementation,898,cosmology; reproducibility,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o4_carrier_closure.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o4_carrier_closure.py,0d24c463fc890d9d01f7d55c82263b21298f0d5a56a32db5ae45288880a03194,.py,implementation,923,reproducibility; cosmology,OPEN:2,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o5_o6_cosmology.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o5_o6_cosmology.py,1d99d934284f15f50f2d792622b85b31c008bf61bf0e0d682639526555da5399,.py,implementation,780,cosmology; reproducibility; geometry_gravity; personal_relativity,PROVED:4; OPEN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/o6_dark_energy_audit.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\o6_dark_energy_audit.py,a12c5368bef803a06bd9b87050cbd057d40cdb975b1c899282b14e888cdc9feb,.py,implementation,719,cosmology; reproducibility; traversal_history,DERIVED:1; RESULT:1; OPEN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/sgz_balanced_turnover_test.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\sgz_balanced_turnover_test.py,2bfd2586b3919c1e74a1511fedd602f9796af7b9413110c857dd1981d54a88c9,.py,implementation,265,,RESULT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/sparc_test.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\sparc_test.py,04ca5598352e86053bfc3cf1c9aaacce139fd17527f1c96136bb05dddb6989a3,.py,implementation,1226,cosmology,OPEN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/04 REPRODUCIBILITY/scripts/validate_dependencies.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\04 REPRODUCIBILITY\scripts\validate_dependencies.py,c429e4dd9babcd63ad539e5e2b872eea78a07e6cbf087baf9fed7d6b16963b12,.py,implementation,900,traversal_history; reproducibility; personal_relativity,RESULT:4; OPEN:7,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/00 The Retained Fraction and the Discarded Half.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\00 The Retained Fraction and the Discarded Half.docx,79db23a673b6df9c9bd262ba225c1b05a0d892fcefe99876b705b08613d3ddf8,.docx,manuscript,1971,geometry_gravity; reproducibility; cosmology; logical_action; traversal_history; foundational_partition,PROVED:3; DERIVED:1; ESTABLISHED:1; CONDITIONAL:1; PROPOSED:3; PREDICTION:1; RESULT:1; OPEN:3,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/00 The Retained Fraction and the Discarded Half.pdf,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\00 The Retained Fraction and the Discarded Half.pdf,4d83a08442d56e28a18d5d8eed73706f160f0683468459eea0a51d3ebe3f7f2b,.pdf,manuscript,2089,geometry_gravity; reproducibility; cosmology; logical_action; traversal_history; foundational_partition,PROVED:3; DERIVED:1; ESTABLISHED:1; CONDITIONAL:1; PROPOSED:3; PREDICTION:1; RESULT:1; OPEN:3,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/01 The Depth of Traversal (Consolidated).docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\01 The Depth of Traversal (Consolidated).docx,c3cd55df595ff92f86e74aa68873d0bebac160b3e1ffcb2a626e05104e44113d,.docx,manuscript,7516,traversal_history; personal_relativity; geometry_gravity; reproducibility; logical_action; matter_atomic,PROVED:13; DERIVED:1; ESTABLISHED:2; CONDITIONAL:2; PROPOSED:7; RESULT:4; OPEN:2; LIMIT:1,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/01 The Depth of Traversal (Consolidated).pdf,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\01 The Depth of Traversal (Consolidated).pdf,ceaf95e27b4962ec68380c508c7d3eefb3bef1ee27aadee9f65447dae68efa13,.pdf,manuscript,7588,traversal_history; personal_relativity; geometry_gravity; reproducibility; logical_action; matter_atomic,PROVED:13; DERIVED:1; ESTABLISHED:2; CONDITIONAL:2; PROPOSED:7; RESULT:4; OPEN:2; LIMIT:1,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/02 The Rate Across the Scale.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\02 The Rate Across the Scale.docx,dbbff3bf2383704fe81e0a25b1414bbaa2a3ca34914c005a1fe47492a37cb559,.docx,manuscript,6198,cosmology; reproducibility; traversal_history; geometry_gravity; personal_relativity; foundational_partition,PROVED:3; DERIVED:2; ESTABLISHED:1; CONDITIONAL:6; PROPOSED:8; FORECAST:2; PREDICTION:5; RESULT:3; OPEN:7; FAILED:1,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/02 The Rate Across the Scale.pdf,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\02 The Rate Across the Scale.pdf,7a7212b8b5e215ffafdadec8ee36ed4bcd54396edb23fab4137891f61a8f4675,.pdf,manuscript,6203,cosmology; reproducibility; traversal_history; geometry_gravity; personal_relativity; foundational_partition,PROVED:3; DERIVED:2; ESTABLISHED:1; CONDITIONAL:4; PROPOSED:8; FORECAST:2; PREDICTION:5; RESULT:3; OPEN:7; FAILED:1,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/03 From Chiral Wave Evolution to the Principle of Logical Action.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\03 From Chiral Wave Evolution to the Principle of Logical Action.docx,63bc9eb09444c9faa5b57a59a7a2f43d6150cd5254dcf90b36274c3cd704d814,.docx,manuscript,7083,reproducibility; logical_action; geometry_gravity; chiral_dynamics; traversal_history; personal_relativity,PROVED:3; DERIVED:3; CONDITIONAL:4; PROPOSED:8; PREDICTION:1; RESULT:4; OPEN:8,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/03 From Chiral Wave Evolution to the Principle of Logical Action.pdf,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\03 From Chiral Wave Evolution to the Principle of Logical Action.pdf,86cbdba9016dd58508c9b08c3296cd64fc8f4c38358af22612cfab5f44dae27d,.pdf,manuscript,7111,reproducibility; logical_action; geometry_gravity; traversal_history; chiral_dynamics; personal_relativity,PROVED:3; DERIVED:3; CONDITIONAL:4; PROPOSED:8; PREDICTION:1; RESULT:4; OPEN:8,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/04 Least-Cost Holonomy and Co-Distinction Fields.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\04 Least-Cost Holonomy and Co-Distinction Fields.docx,04c31a0877803aeb6c9203754f42b70963b53993e88abbc78eb751ea3ec5e3f4,.docx,manuscript,5006,logical_action; traversal_history; geometry_gravity; reproducibility; least_action_field; colour_field,PROVED:6; DERIVED:1; ESTABLISHED:4; CONDITIONAL:2; PROPOSED:7; RESULT:7; OPEN:5,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/04 Least-Cost Holonomy and Co-Distinction Fields.pdf,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\04 Least-Cost Holonomy and Co-Distinction Fields.pdf,2e3956593058d8b020942c8b72497539da15add5c851950900d93f779a3f8bc6,.pdf,manuscript,5031,logical_action; traversal_history; geometry_gravity; reproducibility; least_action_field; colour_field,PROVED:6; DERIVED:1; ESTABLISHED:4; CONDITIONAL:2; PROPOSED:7; RESULT:7; OPEN:5,III,"Traversal, time, holonomy, and readout",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/05 The Source Sector.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\05 The Source Sector.docx,1dc635ea1167a3f3314f8c4913c70c7cfe77e12687ae11829ece17d045d45d7e,.docx,manuscript,4481,geometry_gravity; logical_action; traversal_history; chiral_dynamics; foundational_partition; reproducibility,PROVED:15; DERIVED:1; CONDITIONAL:1; PROPOSED:3; PREDICTION:6; RESULT:2; OPEN:11; LIMIT:3,II,Source sector and gravitational coupling,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/05 TRAVERSAL PAPERS/05 The Source Sector.pdf,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\05 TRAVERSAL PAPERS\05 The Source Sector.pdf,cb608005ec8f2a6401f57cec17c189f5c902c20d61b9ad62f868efce322e5e4e,.pdf,manuscript,4489,geometry_gravity; logical_action; traversal_history; chiral_dynamics; foundational_partition; reproducibility,PROVED:15; DERIVED:1; CONDITIONAL:1; PROPOSED:3; PREDICTION:6; RESULT:2; OPEN:11; LIMIT:3,II,Source sector and gravitational coupling,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/00 START HERE/01 README.md,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\00 START HERE\01 README.md,f6abf5322ac7d9faa4ed1d04e3d5be28dda9a4675463310166a2da8ee7f7e29c,.md,orientation_or_ledger,475,reproducibility; least_action_field; colour_field; matter_atomic; cosmology; geometry_gravity,FORECAST:1; OPEN:2,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/00 START HERE/02 STANDING ACCOUNT.md,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\00 START HERE\02 STANDING ACCOUNT.md,9d8ba77fac84386ff91439c4fa5c4096d61dc7ca7aa2035361c12d42541d7c5b,.md,orientation_or_ledger,2421,least_action_field; geometry_gravity; cosmology; foundational_partition; colour_field; matter_atomic,PROVED:2; DERIVED:3; CONDITIONAL:3; FORECAST:3; RESULT:1; OPEN:1; LIMIT:1; WITHDRAWN:2,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/00 START HERE/03 OPEN LEDGER ADDITIONS.md,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\00 START HERE\03 OPEN LEDGER ADDITIONS.md,7ac0bae35c3f244a7bc38ab44984b4c2b8f0b587e568e89e26bf0d833b7715a1,.md,orientation_or_ledger,1093,geometry_gravity; foundational_partition; least_action_field; matter_atomic; cosmology; personal_relativity,PROVED:4; DERIVED:3; OPEN:2; WITHDRAWN:1,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/00 START HERE/04 SHA256SUMS.txt,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\00 START HERE\04 SHA256SUMS.txt,f8ae94237899e324fcf39ab651853f6fc92135f285014c6447ef9b8158442766,.txt,manifest,1707,matter_atomic; colour_field; reproducibility; personal_relativity; geometry_gravity; least_action_field,OPEN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/00 START HERE/05 LEAN BUILD NOTE.md,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\00 START HERE\05 LEAN BUILD NOTE.md,639824ff285e8c416f8ab41f127e27de230e82d6d2ee0da27cdc221b5d7186b9,.md,orientation_or_ledger,403,reproducibility; colour_field; personal_relativity; matter_atomic; least_action_field,RESULT:2,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/01 THE FIELD/Geometric_Lift_of_Negative_Holographic_Evolution_Joseph_Shields.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\01 THE FIELD\Geometric_Lift_of_Negative_Holographic_Evolution_Joseph_Shields.docx,528803ede7701f98c0aebe41ee8892e8ced8fb1b1f48a0efad2518d418e74186,.docx,manuscript,1678,geometry_gravity; traversal_history; personal_relativity; reproducibility; cosmology,DERIVED:1; ESTABLISHED:1; RESULT:1; LIMIT:1,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/01 THE FIELD/The Bubble Field(1).md,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\01 THE FIELD\The Bubble Field(1).md,4d4c993918b0d4f394339add9f9228c03ea1a62d62df298158f38f4ab97fe32f,.md,supporting_text,3008,geometry_gravity; least_action_field; cosmology; foundational_partition; information_boundary; matter_atomic,DERIVED:6; PROPOSED:1; RESULT:4; LIMIT:4,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/01 THE FIELD/The_Bubble_Field_Mathematical_Field_Edition_Joseph_Shields.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\01 THE FIELD\The_Bubble_Field_Mathematical_Field_Edition_Joseph_Shields.docx,ec0b4b78e23c67dfa5ddf17a3a829df12fd5446e93ade1afb6dc6d5016f6e0bf,.docx,manuscript,4012,geometry_gravity; least_action_field; reproducibility; matter_atomic; cosmology; personal_relativity,ESTABLISHED:2; CONDITIONAL:16; PROPOSED:1; FORECAST:3; PREDICTION:5; RESULT:11,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/01 THE FIELD/Universal_Field_of_Least_Action_Complete_Programme_Joseph_Shields.docx,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\01 THE FIELD\Universal_Field_of_Least_Action_Complete_Programme_Joseph_Shields.docx,6aa342f52f2fa0c26497520043297384b26a77786e71a549ce4153becb2efeea,.docx,manuscript,9414,geometry_gravity; logical_action; traversal_history; least_action_field; reproducibility; colour_field,PROVED:7; DERIVED:6; ESTABLISHED:8; CONDITIONAL:8; PROPOSED:14; PREDICTION:2; RESULT:13; OPEN:10; LIMIT:2,II,"Least-action field, geometry, sources, and gravitation",mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/02 COMPUTATIONS/audit_closure_attack.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\02 COMPUTATIONS\audit_closure_attack.py,aad79524d925f873cea06d57a0403036f662a83ef9680144c2bda8bc1ee3ba7f,.py,implementation,2137,cosmology; geometry_gravity; matter_atomic; reproducibility; traversal_history,DERIVED:4; ESTABLISHED:1; PREDICTION:3; RESULT:3; OPEN:3; WITHDRAWN:3,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/02 COMPUTATIONS/audit_closure_attack_results.json,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\02 COMPUTATIONS\audit_closure_attack_results.json,b5d7480d40c8f73e2702518ba64baea833d7b3dd46848c917f2e17b9fb946022,.json,data_or_certificate,209,geometry_gravity; cosmology; matter_atomic; reproducibility,DERIVED:1; WITHDRAWN:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/02 COMPUTATIONS/bubble_field.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\02 COMPUTATIONS\bubble_field.py,cf2e3c3f1b2c1c07494795b07b0e77a2a93d92678f91505cfa1765d7459d59b2,.py,implementation,2921,geometry_gravity; least_action_field; cosmology; reproducibility; colour_field,DERIVED:4; ESTABLISHED:2; PREDICTION:1; RESULT:1; OPEN:2; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/02 COMPUTATIONS/bubble_field_closure_attack.py,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\02 COMPUTATIONS\bubble_field_closure_attack.py,0fd213ef2b5886921a14fc099000f71b3fd1d4c88ce51143eec0b0d28b36e2bd,.py,implementation,2519,cosmology; matter_atomic; geometry_gravity; least_action_field; traversal_history; reproducibility,DERIVED:1; CONDITIONAL:4; PREDICTION:1; RESULT:2; OPEN:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
MONOGRAPH/06 HELICAL RELATIVITY/02 COMPUTATIONS/bubble_field_closure_attack_results.json,C:\Users\joesh\Documents\Codex\2026-08-02\files-mentioned-by-the-user-handoff\work\unified-mechanics-monograph\06 HELICAL RELATIVITY\02 COMPUTATIONS\bubble_field_closure_attack_results.json,37cffae7f669de33605fe309aa9feff9c3d67b422bc95dcae436cedc7d805da7,.json,data_or_certificate,892,cosmology; least_action_field; geometry_gravity; matter_atomic; traversal_history; reproducibility,DERIVED:1; CONDITIONAL:3; PREDICTION:1; LIMIT:1,V,Reproducibility assets and computational provenance,mapped_provisional,unreviewed,unreviewed,
